time,temperature_2m,cloudcover,wind_speed_10m,shortwave_radiation,sunshine_duration,windgusts_10m
2024-11-21 07:00:00,0.2,28,12.1,0.0,0.0,22.3
2024-11-21 08:00:00,0.3,24,15.4,0.0,0.0,28.8
2024-11-21 09:00:00,0.3,31,14.3,0.0,0.0,29.2
2024-11-21 10:00:00,0.3,100,12.5,18.0,114.02,26.6
2024-11-21 11:00:00,1.1,74,12.6,101.0,3600.0,25.2
2024-11-21 12:00:00,2.1,36,10.6,189.0,3600.0,25.2
2024-11-21 13:00:00,2.8,41,9.2,248.0,3600.0,25.9
2024-11-21 14:00:00,3.4,100,8.6,266.0,3600.0,24.1
2024-11-21 15:00:00,4.5,100,10.6,209.0,3600.0,24.8
2024-11-21 16:00:00,4.2,100,9.0,153.0,3600.0,22.7
2024-11-21 17:00:00,2.8,100,5.7,80.0,3561.96,18.4
2024-11-21 18:00:00,1.5,98,6.7,8.0,0.0,13.3
2024-11-21 19:00:00,1.1,42,7.2,0.0,0.0,14.0
2024-11-21 20:00:00,1.0,34,6.7,0.0,0.0,14.0
2024-11-21 21:00:00,0.8,26,7.5,0.0,0.0,14.4
2024-11-21 22:00:00,0.7,33,7.9,0.0,0.0,15.1
2024-11-21 23:00:00,0.1,22,6.5,0.0,0.0,15.1
2024-11-22 00:00:00,0.2,50,8.5,0.0,0.0,16.2
2024-11-22 01:00:00,0.6,99,10.9,0.0,0.0,20.9
2024-11-22 02:00:00,0.6,100,10.0,0.0,0.0,22.3
2024-11-22 03:00:00,-0.3,100,10.4,0.0,0.0,33.1
2024-11-22 04:00:00,-0.4,100,7.4,0.0,0.0,20.2
2024-11-22 05:00:00,0.2,100,8.4,0.0,0.0,17.6
2024-11-22 06:00:00,0.7,82,13.1,0.0,0.0,22.3
2024-11-22 07:00:00,1.3,77,19.6,0.0,0.0,36.4
2024-11-22 08:00:00,1.6,93,18.8,0.0,0.0,41.4
2024-11-22 09:00:00,1.4,73,19.5,0.0,0.0,37.1
2024-11-22 10:00:00,1.7,100,18.2,12.0,0.0,38.9
2024-11-22 11:00:00,1.7,99,20.1,66.0,0.0,39.2
2024-11-22 12:00:00,1.7,100,19.8,123.0,418.01,41.4
2024-11-22 13:00:00,2.4,100,18.9,193.0,3600.0,40.0
2024-11-22 14:00:00,3.5,100,18.6,197.0,1584.63,37.1
2024-11-22 15:00:00,3.6,100,24.5,120.0,0.0,51.8
2024-11-22 16:00:00,4.0,100,21.6,80.0,0.0,49.0
2024-11-22 17:00:00,3.9,100,19.9,48.0,0.0,43.6
2024-11-22 18:00:00,3.5,99,19.0,5.0,0.0,42.8
2024-11-22 19:00:00,3.2,100,14.5,0.0,0.0,38.2
2024-11-22 20:00:00,2.4,100,13.0,0.0,0.0,30.6
2024-11-22 21:00:00,1.8,89,15.2,0.0,0.0,31.3
2024-11-22 22:00:00,1.5,81,13.1,0.0,0.0,29.9
2024-11-22 23:00:00,1.5,89,15.3,0.0,0.0,32.0
2024-11-23 00:00:00,1.5,86,13.0,0.0,0.0,29.5
2024-11-23 01:00:00,1.6,50,11.6,0.0,0.0,25.2
2024-11-23 02:00:00,1.3,98,9.7,0.0,0.0,22.3
2024-11-23 03:00:00,0.9,100,14.3,0.0,0.0,25.6
2024-11-23 04:00:00,1.0,100,16.8,0.0,0.0,31.0
2024-11-23 05:00:00,1.2,100,16.3,0.0,0.0,31.3
2024-11-23 06:00:00,1.4,100,16.2,0.0,0.0,31.0
2024-11-23 07:00:00,1.1,100,14.7,0.0,0.0,30.6
2024-11-23 08:00:00,1.0,100,15.7,0.0,0.0,29.5
2024-11-23 09:00:00,1.0,100,15.3,0.0,0.0,30.6
2024-11-23 10:00:00,1.5,100,17.3,8.0,0.0,33.8
2024-11-23 11:00:00,2.5,100,18.4,39.0,0.0,36.7
2024-11-23 12:00:00,3.2,100,18.9,73.0,0.0,38.5
2024-11-23 13:00:00,3.8,100,18.6,108.0,0.0,40.0
2024-11-23 14:00:00,3.7,100,23.6,59.0,0.0,48.2
2024-11-23 15:00:00,5.0,100,23.9,47.0,0.0,49.3
2024-11-23 16:00:00,5.6,100,26.0,46.0,0.0,54.7
2024-11-23 17:00:00,6.3,100,25.8,22.0,0.0,55.1
2024-11-23 18:00:00,7.0,100,25.6,1.0,0.0,54.0
2024-11-23 19:00:00,7.1,100,27.1,0.0,0.0,56.2
2024-11-23 20:00:00,5.0,100,28.4,0.0,0.0,55.8
2024-11-23 21:00:00,5.5,100,29.4,0.0,0.0,56.5
2024-11-23 22:00:00,6.4,100,31.3,0.0,0.0,60.5
2024-11-23 23:00:00,7.8,100,29.8,0.0,0.0,60.8
2024-11-24 00:00:00,8.9,100,28.8,0.0,0.0,59.8
2024-11-24 01:00:00,9.2,100,30.7,0.0,0.0,68.4
2024-11-24 02:00:00,9.5,100,30.8,0.0,0.0,59.8
2024-11-24 03:00:00,9.5,100,30.3,0.0,0.0,59.0
2024-11-24 04:00:00,10.3,100,29.3,0.0,0.0,60.1
2024-11-24 05:00:00,11.1,100,27.2,0.0,0.0,59.8
2024-11-24 06:00:00,11.5,100,27.6,0.0,0.0,57.6
2024-11-24 07:00:00,11.7,100,26.6,0.0,0.0,56.2
2024-11-24 08:00:00,12.1,100,27.2,0.0,0.0,56.5
2024-11-24 09:00:00,12.7,100,27.5,0.0,0.0,57.6
2024-11-24 10:00:00,13.0,100,27.7,12.0,0.0,58.0
2024-11-24 11:00:00,13.7,100,27.6,65.0,0.0,58.0
2024-11-24 12:00:00,14.8,100,28.2,157.0,3600.0,59.4
2024-11-24 13:00:00,15.9,100,29.1,198.0,3600.0,61.6
2024-11-24 14:00:00,16.9,89,30.7,246.0,3600.0,64.4
2024-11-24 15:00:00,17.0,85,27.7,191.0,3600.0,60.5
2024-11-24 16:00:00,17.0,100,26.9,155.0,3600.0,58.3
2024-11-24 17:00:00,16.9,96,26.2,47.0,0.0,56.9
2024-11-24 18:00:00,16.4,97,26.1,7.0,0.0,54.7
2024-11-24 19:00:00,16.2,100,27.9,0.0,0.0,58.0
2024-11-24 20:00:00,16.4,100,29.2,0.0,0.0,60.8
2024-11-24 21:00:00,16.5,91,30.4,0.0,0.0,63.4
2024-11-24 22:00:00,16.8,100,31.1,0.0,0.0,65.2
2024-11-24 23:00:00,16.8,100,31.3,0.0,0.0,65.5
2024-11-25 00:00:00,16.5,100,31.3,0.0,0.0,65.9
2024-11-25 01:00:00,16.6,100,30.4,0.0,0.0,65.5
2024-11-25 02:00:00,16.6,100,30.1,0.0,0.0,64.1
2024-11-25 03:00:00,16.4,100,29.7,0.0,0.0,62.6
2024-11-25 04:00:00,16.3,100,29.5,0.0,0.0,62.6
2024-11-25 05:00:00,16.3,100,28.0,0.0,0.0,62.3
2024-11-25 06:00:00,16.2,100,28.5,0.0,0.0,59.8
2024-11-25 07:00:00,16.2,100,28.6,0.0,0.0,61.2
2024-11-25 08:00:00,16.1,100,27.4,0.0,0.0,60.1
2024-11-25 09:00:00,15.8,100,25.6,0.0,0.0,57.2
2024-11-25 10:00:00,15.2,100,25.4,3.0,0.0,53.3
2024-11-25 11:00:00,14.1,100,24.7,12.0,0.0,52.2
2024-11-25 12:00:00,12.9,100,18.8,37.0,0.0,49.3
2024-11-25 13:00:00,12.0,100,16.8,48.0,0.0,36.0
2024-11-25 14:00:00,11.2,100,16.3,46.0,0.0,32.8
2024-11-25 15:00:00,9.8,100,12.9,46.0,0.0,24.8
2024-11-25 16:00:00,9.6,100,16.0,20.0,0.0,30.6
2024-11-25 17:00:00,9.4,100,18.0,16.0,0.0,34.6
2024-11-25 18:00:00,9.5,100,19.2,2.0,0.0,36.7
2024-11-25 19:00:00,9.5,99,18.5,0.0,0.0,37.4
2024-11-25 20:00:00,9.3,100,18.2,0.0,0.0,36.4
2024-11-25 21:00:00,9.2,100,18.7,0.0,0.0,37.4
2024-11-25 22:00:00,8.7,96,18.0,0.0,0.0,37.4
2024-11-25 23:00:00,8.3,91,18.9,0.0,0.0,38.2
2024-11-26 00:00:00,8.2,93,18.6,0.0,0.0,38.5
2024-11-26 01:00:00,8.0,9,17.9,0.0,0.0,38.2
2024-11-26 02:00:00,7.6,32,17.1,0.0,0.0,36.4
2024-11-26 03:00:00,7.5,96,16.0,0.0,0.0,32.8
2024-11-26 04:00:00,7.2,95,15.5,0.0,0.0,32.0
2024-11-26 05:00:00,7.0,99,15.2,0.0,0.0,31.3
2024-11-26 06:00:00,6.7,93,14.7,0.0,0.0,30.6
2024-11-26 07:00:00,6.5,25,13.9,0.0,0.0,29.9
2024-11-26 08:00:00,6.2,92,14.1,0.0,0.0,27.7
2024-11-26 09:00:00,6.4,71,15.1,0.0,0.0,30.2
2024-11-26 10:00:00,6.5,80,14.9,11.0,0.0,31.0
2024-11-26 11:00:00,7.3,98,16.2,65.0,1736.73,32.8
2024-11-26 12:00:00,8.0,100,15.5,123.0,2927.39,40.3
2024-11-26 13:00:00,8.4,95,19.0,122.0,0.0,38.5
2024-11-26 14:00:00,8.7,100,18.0,182.0,3600.0,44.6
2024-11-26 15:00:00,8.8,94,21.6,166.0,3600.0,42.5
2024-11-26 16:00:00,8.4,100,17.4,71.0,0.0,41.4
2024-11-26 17:00:00,8.2,49,15.7,50.0,376.55,34.6
2024-11-26 18:00:00,7.3,34,13.1,6.0,0.0,31.7
2024-11-26 19:00:00,6.9,19,12.6,0.0,0.0,25.9
2024-11-26 20:00:00,6.6,6,12.5,0.0,0.0,24.8
2024-11-26 21:00:00,6.1,2,12.2,0.0,0.0,24.8
2024-11-26 22:00:00,5.6,6,12.0,0.0,0.0,23.8
2024-11-26 23:00:00,5.2,7,11.0,0.0,0.0,23.0
2024-11-27 00:00:00,4.8,57,10.2,0.0,0.0,21.2
2024-11-27 01:00:00,4.4,100,8.5,0.0,0.0,19.1
2024-11-27 02:00:00,4.1,100,7.5,0.0,0.0,15.8
2024-11-27 03:00:00,4.8,100,7.7,0.0,0.0,14.4
2024-11-27 04:00:00,4.9,100,8.1,0.0,0.0,15.5
2024-11-27 05:00:00,5.2,100,7.9,0.0,0.0,15.8
2024-11-27 06:00:00,5.3,100,9.4,0.0,0.0,17.3
2024-11-27 07:00:00,5.6,100,12.6,0.0,0.0,23.4
2024-11-27 08:00:00,5.9,100,15.3,0.0,0.0,28.4
2024-11-27 09:00:00,6.3,100,19.2,0.0,0.0,35.6
2024-11-27 10:00:00,6.7,100,22.3,1.0,0.0,42.5
2024-11-27 11:00:00,7.3,100,24.4,9.0,0.0,46.8
2024-11-27 12:00:00,8.5,100,26.2,7.0,0.0,50.0
2024-11-27 13:00:00,9.7,100,27.2,47.0,0.0,55.1
2024-11-27 14:00:00,10.3,100,27.9,39.0,0.0,56.2
2024-11-27 15:00:00,11.2,100,28.6,36.0,0.0,59.0
2024-11-27 16:00:00,10.9,100,31.0,26.0,0.0,60.8
2024-11-27 17:00:00,10.6,100,32.4,17.0,0.0,69.5
2024-11-27 18:00:00,9.5,96,35.4,1.0,0.0,71.6
2024-11-27 19:00:00,8.5,100,34.0,0.0,0.0,73.1
2024-11-27 20:00:00,8.2,98,31.4,0.0,0.0,70.9
2024-11-27 21:00:00,8.3,100,31.0,0.0,0.0,69.1
2024-11-27 22:00:00,8.3,58,28.3,0.0,0.0,65.9
2024-11-27 23:00:00,7.8,58,24.6,0.0,0.0,60.1
2024-11-28 00:00:00,7.8,66,21.3,0.0,0.0,51.5
2024-11-28 01:00:00,7.5,59,19.0,0.0,0.0,44.6
2024-11-28 02:00:00,7.5,53,18.7,0.0,0.0,41.0
2024-11-28 03:00:00,7.2,66,19.7,0.0,0.0,41.0
2024-11-28 04:00:00,7.1,51,18.7,0.0,0.0,41.4
2024-11-28 05:00:00,6.9,68,17.6,0.0,0.0,38.5
2024-11-28 06:00:00,6.5,45,16.2,0.0,0.0,37.1
2024-11-28 07:00:00,6.4,59,15.2,0.0,0.0,31.7
2024-11-28 08:00:00,6.3,15,14.1,0.0,0.0,29.9
2024-11-28 09:00:00,6.1,13,13.8,0.0,0.0,26.6
2024-11-28 10:00:00,6.2,19,13.1,9.0,0.0,26.6
2024-11-28 11:00:00,7.3,14,13.2,79.0,3378.96,26.3
2024-11-28 12:00:00,8.4,16,12.9,160.0,3600.0,28.8
2024-11-28 13:00:00,9.2,8,13.2,221.0,3600.0,31.3
2024-11-28 14:00:00,9.4,16,14.0,239.0,3600.0,31.0
2024-11-28 15:00:00,9.0,19,13.8,188.0,3600.0,33.8
2024-11-28 16:00:00,8.8,32,9.9,146.0,3600.0,29.5
2024-11-28 17:00:00,8.0,43,8.4,64.0,3067.47,20.5
2024-11-28 18:00:00,6.6,18,6.4,5.0,0.0,16.9
2024-11-28 19:00:00,5.7,19,6.3,0.0,0.0,12.2
2024-11-28 20:00:00,5.4,11,6.1,0.0,0.0,12.6
2024-11-28 21:00:00,4.5,39,5.3,0.0,0.0,11.9
2024-11-28 22:00:00,4.4,2,5.4,0.0,0.0,10.4
2024-11-28 23:00:00,3.3,14,4.7,0.0,0.0,10.1
2024-11-29 00:00:00,2.8,3,3.6,0.0,0.0,7.9
2024-11-29 01:00:00,2.2,2,3.2,0.0,0.0,6.5
2024-11-29 02:00:00,1.7,4,3.7,0.0,0.0,6.5
2024-11-29 03:00:00,1.7,20,5.5,0.0,0.0,9.0
2024-11-29 04:00:00,1.7,32,4.7,0.0,0.0,9.7
2024-11-29 05:00:00,1.7,0,2.5,0.0,0.0,7.6
2024-11-29 06:00:00,0.7,0,4.7,0.0,0.0,8.6
2024-11-29 07:00:00,0.5,1,5.2,0.0,0.0,9.7
2024-11-29 08:00:00,0.2,2,4.8,0.0,0.0,9.4
2024-11-29 09:00:00,0.6,3,5.7,0.0,0.0,10.8
2024-11-29 10:00:00,1.0,7,8.0,8.0,0.0,13.7
2024-11-29 11:00:00,2.3,1,9.1,82.0,3281.08,16.9
2024-11-29 12:00:00,3.8,5,8.2,176.0,3600.0,16.2
2024-11-29 13:00:00,5.2,8,6.8,235.0,3600.0,16.2
2024-11-29 14:00:00,6.0,6,8.3,253.0,3600.0,19.4
2024-11-29 15:00:00,7.2,6,8.9,231.0,3600.0,20.5
2024-11-29 16:00:00,6.7,21,10.6,168.0,3600.0,21.2
2024-11-29 17:00:00,5.5,95,11.0,78.0,3010.92,23.0
2024-11-29 18:00:00,4.4,100,12.6,6.0,0.0,24.5
2024-11-29 19:00:00,3.9,100,13.9,0.0,0.0,27.0
2024-11-29 20:00:00,3.5,100,14.0,0.0,0.0,27.7
2024-11-29 21:00:00,3.0,100,13.1,0.0,0.0,27.4
2024-11-29 22:00:00,2.6,89,12.7,0.0,0.0,25.2
2024-11-29 23:00:00,2.4,3,13.7,0.0,0.0,26.6
2024-11-30 00:00:00,2.1,0,13.4,0.0,0.0,26.6
2024-11-30 01:00:00,1.7,0,13.8,0.0,0.0,26.6
2024-11-30 02:00:00,1.5,0,14.0,0.0,0.0,28.1
2024-11-30 03:00:00,1.4,0,13.1,0.0,0.0,27.7
2024-11-30 04:00:00,1.2,0,13.3,0.0,0.0,25.9
2024-11-30 05:00:00,0.9,0,12.5,0.0,0.0,25.9
2024-11-30 06:00:00,0.8,0,12.9,0.0,0.0,25.2
2024-11-30 07:00:00,0.7,16,12.9,0.0,0.0,25.2
2024-11-30 08:00:00,0.6,100,12.7,0.0,0.0,24.8
2024-11-30 09:00:00,0.6,37,13.1,0.0,0.0,25.9
2024-11-30 10:00:00,0.9,94,12.5,7.0,0.0,25.6
2024-11-30 11:00:00,2.2,97,10.9,45.0,396.69,25.2
2024-11-30 12:00:00,3.0,1,10.0,82.0,118.33,20.2
2024-11-30 13:00:00,4.4,8,11.0,228.0,3600.0,25.2
2024-11-30 14:00:00,5.2,90,9.9,248.0,3600.0,25.2
2024-11-30 15:00:00,5.8,13,9.7,208.0,3600.0,23.4
2024-11-30 16:00:00,5.9,83,9.1,146.0,3600.0,22.3
2024-11-30 17:00:00,5.8,100,9.5,49.0,1262.58,19.4
2024-11-30 18:00:00,6.0,100,9.4,2.0,0.0,19.1
2024-11-30 19:00:00,6.0,100,9.6,0.0,0.0,18.7
2024-11-30 20:00:00,6.1,100,9.2,0.0,0.0,18.7
2024-11-30 21:00:00,6.0,100,9.4,0.0,0.0,18.4
2024-11-30 22:00:00,6.1,100,9.6,0.0,0.0,18.7
2024-11-30 23:00:00,6.1,100,9.8,0.0,0.0,19.1
2024-12-01 00:00:00,6.2,100,9.2,0.0,0.0,19.1
2024-12-01 01:00:00,6.2,100,9.1,0.0,0.0,18.0
2024-12-01 02:00:00,6.2,100,9.4,0.0,0.0,18.4
2024-12-01 03:00:00,6.4,100,10.6,0.0,0.0,20.5
2024-12-01 04:00:00,6.2,100,10.1,0.0,0.0,20.9
2024-12-01 05:00:00,6.0,100,10.5,0.0,0.0,20.9
2024-12-01 06:00:00,5.7,100,10.4,0.0,0.0,20.9
2024-12-01 07:00:00,5.6,97,11.4,0.0,0.0,22.7
2024-12-01 08:00:00,4.9,91,11.7,0.0,0.0,23.4
2024-12-01 09:00:00,3.5,39,12.3,0.0,0.0,24.5
2024-12-01 10:00:00,2.2,34,12.6,7.0,0.0,25.2
2024-12-01 11:00:00,2.6,89,11.4,77.0,3088.98,26.3
2024-12-01 12:00:00,3.6,100,12.1,159.0,3600.0,26.3
2024-12-01 13:00:00,4.6,90,12.2,199.0,3600.0,27.7
2024-12-01 14:00:00,5.9,40,12.3,234.0,3600.0,28.8
2024-12-01 15:00:00,6.9,43,12.8,213.0,3600.0,27.0
2024-12-01 16:00:00,7.2,87,13.9,151.0,3600.0,33.1
2024-12-01 17:00:00,6.9,91,14.2,67.0,2907.85,29.2
2024-12-01 18:00:00,6.8,100,15.6,4.0,0.0,31.0
2024-12-01 19:00:00,7.4,100,16.5,0.0,0.0,33.5
2024-12-01 20:00:00,7.4,100,17.5,0.0,0.0,35.6
2024-12-01 21:00:00,7.5,100,17.0,0.0,0.0,36.4
2024-12-01 22:00:00,7.7,100,16.8,0.0,0.0,34.9
2024-12-01 23:00:00,8.0,100,16.5,0.0,0.0,34.6
2024-12-02 00:00:00,8.4,100,17.4,0.0,0.0,35.3
2024-12-02 01:00:00,8.7,100,17.3,0.0,0.0,36.0
2024-12-02 02:00:00,9.0,100,16.7,0.0,0.0,35.3
2024-12-02 03:00:00,8.9,100,16.6,0.0,0.0,33.8
2024-12-02 04:00:00,8.8,100,17.3,0.0,0.0,35.3
2024-12-02 05:00:00,8.8,100,17.1,0.0,0.0,36.0
2024-12-02 06:00:00,9.0,100,16.5,0.0,0.0,35.3
2024-12-02 07:00:00,9.2,100,16.2,0.0,0.0,33.8
2024-12-02 08:00:00,9.7,100,16.5,0.0,0.0,33.5
2024-12-02 09:00:00,9.6,100,15.8,0.0,0.0,33.5
2024-12-02 10:00:00,9.6,97,16.0,3.0,0.0,31.3
2024-12-02 11:00:00,10.1,100,18.7,29.0,0.0,35.6
2024-12-02 12:00:00,10.3,79,18.7,48.0,0.0,36.7
2024-12-02 13:00:00,10.8,100,17.2,123.0,2103.63,37.1
2024-12-02 14:00:00,10.6,88,20.2,80.0,0.0,36.4
2024-12-02 15:00:00,10.5,23,17.8,138.0,3600.0,44.6
2024-12-02 16:00:00,10.4,37,16.8,129.0,3600.0,35.6
2024-12-02 17:00:00,9.4,27,16.3,56.0,2861.41,33.5
2024-12-02 18:00:00,8.5,22,14.5,4.0,0.0,32.4
2024-12-02 19:00:00,7.9,49,14.8,0.0,0.0,29.9
2024-12-02 20:00:00,7.4,44,15.0,0.0,0.0,29.5
2024-12-02 21:00:00,7.0,89,17.1,0.0,0.0,33.5
2024-12-02 22:00:00,6.4,95,15.6,0.0,0.0,38.2
2024-12-02 23:00:00,6.9,76,15.1,0.0,0.0,31.0
2024-12-03 00:00:00,7.0,82,13.5,0.0,0.0,29.9
2024-12-03 01:00:00,6.8,90,12.7,0.0,0.0,26.3
2024-12-03 02:00:00,6.8,100,11.3,0.0,0.0,24.5
2024-12-03 03:00:00,7.5,100,15.8,0.0,0.0,31.3
2024-12-03 04:00:00,7.5,100,15.7,0.0,0.0,30.6
2024-12-03 05:00:00,7.2,100,14.5,0.0,0.0,31.0
2024-12-03 06:00:00,7.3,100,14.7,0.0,0.0,29.9
2024-12-03 07:00:00,7.2,26,15.4,0.0,0.0,31.7
2024-12-03 08:00:00,6.4,16,14.3,0.0,0.0,31.7
2024-12-03 09:00:00,5.7,17,12.7,0.0,0.0,28.8
2024-12-03 10:00:00,5.2,34,9.9,5.0,0.0,25.6
2024-12-03 11:00:00,5.7,44,9.4,63.0,2903.11,19.8
2024-12-03 12:00:00,6.6,29,9.4,124.0,3600.0,20.2
2024-12-03 13:00:00,7.2,38,10.2,184.0,3600.0,23.8
2024-12-03 14:00:00,7.5,21,12.4,210.0,3600.0,29.5
2024-12-03 15:00:00,6.7,94,11.5,164.0,3600.0,29.5
2024-12-03 16:00:00,6.5,100,9.4,135.0,3600.0,25.6
2024-12-03 17:00:00,5.5,100,7.2,55.0,1675.98,19.4
2024-12-03 18:00:00,4.7,100,9.4,4.0,0.0,18.7
2024-12-03 19:00:00,4.2,100,9.7,0.0,0.0,19.1
2024-12-03 20:00:00,4.1,100,9.9,0.0,0.0,19.8
2024-12-03 21:00:00,3.8,100,9.7,0.0,0.0,19.8
2024-12-03 22:00:00,3.7,95,8.8,0.0,0.0,19.1
2024-12-03 23:00:00,3.6,74,8.8,0.0,0.0,17.3
2024-12-04 00:00:00,3.4,93,9.0,0.0,0.0,17.6
2024-12-04 01:00:00,3.3,91,8.5,0.0,0.0,17.6
2024-12-04 02:00:00,2.9,21,6.7,0.0,0.0,16.2
2024-12-04 03:00:00,2.5,16,7.3,0.0,0.0,14.0
2024-12-04 04:00:00,2.4,70,8.1,0.0,0.0,15.1
2024-12-04 05:00:00,3.2,91,10.4,0.0,0.0,19.4
2024-12-04 06:00:00,4.3,68,9.5,0.0,0.0,20.5
2024-12-04 07:00:00,3.7,100,9.4,0.0,0.0,18.4
2024-12-04 08:00:00,4.5,100,10.3,0.0,0.0,19.8
2024-12-04 09:00:00,4.7,100,8.8,0.0,0.0,19.8
2024-12-04 10:00:00,4.7,100,8.0,1.0,0.0,16.9
2024-12-04 11:00:00,4.8,66,6.3,21.0,0.0,15.1
2024-12-04 12:00:00,5.2,99,5.0,95.0,2884.66,12.2
2024-12-04 13:00:00,5.6,100,4.2,84.0,0.0,12.6
2024-12-04 14:00:00,5.4,100,7.7,36.0,0.0,15.1
2024-12-04 15:00:00,5.2,100,8.8,39.0,0.0,20.2
2024-12-04 16:00:00,5.3,97,9.3,38.0,80.95,18.4
2024-12-04 17:00:00,5.2,97,9.1,38.0,0.0,18.7
2024-12-04 18:00:00,4.7,82,9.1,3.0,0.0,18.0
2024-12-04 19:00:00,4.0,73,8.8,0.0,0.0,17.3
2024-12-04 20:00:00,3.8,93,9.5,0.0,0.0,18.4
2024-12-04 21:00:00,4.2,99,10.4,0.0,0.0,20.2
2024-12-04 22:00:00,4.0,100,11.1,0.0,0.0,21.6
2024-12-04 23:00:00,4.7,100,11.5,0.0,0.0,22.7
2024-12-05 00:00:00,4.8,100,11.5,0.0,0.0,22.7
2024-12-05 01:00:00,4.3,100,12.6,0.0,0.0,24.8
2024-12-05 02:00:00,3.7,100,13.5,0.0,0.0,27.0
2024-12-05 03:00:00,4.5,100,15.2,0.0,0.0,30.6
2024-12-05 04:00:00,5.3,100,16.0,0.0,0.0,32.4
2024-12-05 05:00:00,5.6,100,17.5,0.0,0.0,35.6
2024-12-05 06:00:00,5.6,100,18.5,0.0,0.0,38.2
2024-12-05 07:00:00,5.7,100,19.6,0.0,0.0,40.7
2024-12-05 08:00:00,5.6,100,21.5,0.0,0.0,45.0
2024-12-05 09:00:00,5.3,100,21.4,0.0,0.0,45.4
2024-12-05 10:00:00,5.2,100,22.5,1.0,0.0,46.4
2024-12-05 11:00:00,4.8,100,24.3,6.0,0.0,48.2
2024-12-05 12:00:00,5.1,100,24.2,8.0,0.0,47.2
2024-12-05 13:00:00,5.8,100,27.4,24.0,0.0,54.7
2024-12-05 14:00:00,6.1,100,27.3,20.0,0.0,55.1
2024-12-05 15:00:00,6.5,100,24.3,37.0,0.0,50.4
2024-12-05 16:00:00,6.9,100,22.2,42.0,0.0,49.3
2024-12-05 17:00:00,7.0,100,22.0,13.0,0.0,46.1
2024-12-05 18:00:00,7.4,100,20.4,1.0,0.0,44.6
2024-12-05 19:00:00,8.2,100,19.5,0.0,0.0,41.4
2024-12-05 20:00:00,8.6,100,21.0,0.0,0.0,41.8
2024-12-05 21:00:00,8.7,100,23.0,0.0,0.0,43.9
2024-12-05 22:00:00,9.9,100,26.0,0.0,0.0,51.5
2024-12-05 23:00:00,10.1,100,24.5,0.0,0.0,50.8
2024-12-06 00:00:00,10.0,100,32.1,0.0,0.0,68.8
2024-12-06 01:00:00,10.3,100,22.1,0.0,0.0,64.8
2024-12-06 02:00:00,9.9,100,27.6,0.0,0.0,51.5
2024-12-06 03:00:00,8.9,100,28.9,0.0,0.0,62.6
2024-12-06 04:00:00,7.3,99,28.7,0.0,0.0,68.8
2024-12-06 05:00:00,8.2,55,28.2,0.0,0.0,58.3
2024-12-06 06:00:00,8.2,100,28.3,0.0,0.0,60.8
2024-12-06 07:00:00,7.8,68,28.0,0.0,0.0,59.4
2024-12-06 08:00:00,8.6,60,30.9,0.0,0.0,64.1
2024-12-06 09:00:00,8.8,53,32.9,0.0,0.0,69.5
2024-12-06 10:00:00,8.6,60,33.5,2.0,0.0,71.3
2024-12-06 11:00:00,8.9,62,33.4,45.0,2044.28,72.7
2024-12-06 12:00:00,9.1,76,32.9,98.0,3600.0,70.6
2024-12-06 13:00:00,9.2,65,30.9,146.0,3600.0,69.5
2024-12-06 14:00:00,8.9,93,30.9,129.0,3600.0,66.2
2024-12-06 15:00:00,9.2,72,28.5,161.0,3600.0,62.3
2024-12-06 16:00:00,8.9,98,22.5,105.0,3600.0,59.8
2024-12-06 17:00:00,8.4,85,17.7,50.0,2071.14,47.2
2024-12-06 18:00:00,8.0,99,16.7,3.0,0.0,36.7
2024-12-06 19:00:00,7.4,95,14.4,0.0,0.0,34.9
2024-12-06 20:00:00,6.4,14,12.7,0.0,0.0,29.5
2024-12-06 21:00:00,5.6,94,13.8,0.0,0.0,27.0
2024-12-06 22:00:00,4.9,99,10.7,0.0,0.0,27.4
2024-12-06 23:00:00,4.4,60,12.0,0.0,0.0,23.4
2024-12-07 00:00:00,4.1,100,12.5,0.0,0.0,24.5
2024-12-07 01:00:00,5.3,100,15.4,0.0,0.0,30.2
2024-12-07 02:00:00,5.8,100,17.5,0.0,0.0,36.0
2024-12-07 03:00:00,6.7,100,21.4,0.0,0.0,44.6
2024-12-07 04:00:00,6.9,100,21.5,0.0,0.0,44.3
2024-12-07 05:00:00,7.3,100,24.3,0.0,0.0,50.4
2024-12-07 06:00:00,7.3,100,25.2,0.0,0.0,51.8
2024-12-07 07:00:00,7.6,100,24.3,0.0,0.0,51.5
2024-12-07 08:00:00,8.3,100,25.7,0.0,0.0,54.0
2024-12-07 09:00:00,8.9,99,25.4,0.0,0.0,53.3
2024-12-07 10:00:00,9.3,33,24.3,1.0,0.0,52.6
2024-12-07 11:00:00,9.6,27,24.6,53.0,2556.57,51.5
2024-12-07 12:00:00,9.9,22,26.1,134.0,3600.0,54.7
2024-12-07 13:00:00,10.1,31,28.5,190.0,3600.0,59.0
2024-12-07 14:00:00,10.0,28,29.7,175.0,3600.0,63.7
2024-12-07 15:00:00,9.2,32,25.2,169.0,3600.0,58.3
2024-12-07 16:00:00,8.0,97,26.6,117.0,3600.0,56.9
2024-12-07 17:00:00,7.8,100,24.0,29.0,0.0,54.0
2024-12-07 18:00:00,7.1,100,25.0,0.0,0.0,51.8
