# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# T10N      : Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur / Minimum temperature (in 0.1 degrees Celsius) at 0.1 m in the preceding 6-hour period
# TD        : Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Dew point temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# DR        : Duur van de neerslag (in 0.1 uur) per uurvak / Precipitation duration (in 0.1 hour) during the hourly division
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# FX        : Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak / Maximum wind gust (in 0.1 m/s) during the hourly division
# SQ        : Duur van de zonneschijn (in 0.1 uren) per uurvak; berekend uit globale straling  (-1 for <0.05 uur) / Sunshine duration (in 0.1 hour) during the hourly division; calculated from global radiation (-1 for <0.05 hour)
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,   HH,    T, T10N,   TD,   DR,   RH,   DD,   FH,   FF,   FX,   SQ,    Q
  260,20230210,   13,   74,     ,   17,    0,    0,  240,   40,   40,   80,   10,  131
  260,20230210,   14,   75,     ,   26,    0,    0,  220,   50,   50,   80,    8,   95
  260,20230210,   15,   75,     ,   32,    0,    0,  230,   50,   50,   90,    8,   72
  260,20230210,   16,   69,     ,   31,    0,   -1,  230,   50,   60,   90,    0,   13
  260,20230210,   17,   69,     ,   37,    0,   -1,  220,   50,   50,   90,    0,    2
  260,20230210,   18,   68,   63,   37,    0,   -1,  220,   40,   40,   80,    0,    0
  260,20230210,   19,   69,     ,   38,    0,   -1,  220,   50,   50,   90,    0,    0
  260,20230210,   20,   69,     ,   38,    0,    0,  230,   50,   50,   90,    0,    0
  260,20230210,   21,   67,     ,   37,    0,    0,  240,   50,   40,  100,    0,    0
  260,20230210,   22,   66,     ,   41,    0,    0,  240,   40,   30,   80,    0,    0
  260,20230210,   23,   67,     ,   41,    0,    0,  230,   40,   40,   80,    0,    0
  260,20230210,   24,   66,   62,   43,    0,    0,  230,   40,   50,   80,    0,    0
  260,20230211,    1,   65,     ,   45,    0,    0,  240,   40,   30,   70,    0,    0
  260,20230211,    2,   62,     ,   41,    0,    0,  230,   40,   30,   70,    0,    0
  260,20230211,    3,   56,     ,   41,    0,    0,  220,   30,   30,   60,    0,    0
  260,20230211,    4,   55,     ,   42,    0,    0,  230,   30,   40,   70,    0,    0
  260,20230211,    5,   60,     ,   47,    0,    0,  240,   40,   40,   70,    0,    0
  260,20230211,    6,   61,   46,   50,    0,    0,  240,   40,   40,   80,    0,    0
  260,20230211,    7,   60,     ,   50,    0,    0,  240,   30,   30,   80,    0,    0
  260,20230211,    8,   65,     ,   54,    0,    0,  240,   30,   30,   60,    0,    5
  260,20230211,    9,   70,     ,   57,    0,    0,  240,   30,   30,   60,    0,   22
  260,20230211,   10,   75,     ,   60,    0,    0,  240,   30,   30,   60,    0,   39
  260,20230211,   11,   89,     ,   65,    0,    0,  260,   30,   30,   50,    0,   50
  260,20230211,   12,  100,   58,   65,    0,    0,  270,   30,   30,   70,    3,   76
  260,20230211,   13,  101,     ,   62,    0,    0,  280,   40,   40,   70,    4,   67
  260,20230211,   14,  101,     ,   60,    0,    0,  290,   40,   30,   70,    5,   69
  260,20230211,   15,   99,     ,   58,    0,    0,  290,   30,   30,   60,    0,   52
  260,20230211,   16,   93,     ,   59,    0,    0,  270,   30,   20,   50,   10,   25
  260,20230211,   17,   86,     ,   54,    0,    0,  280,   30,   30,   50,    2,    5
  260,20230211,   18,   83,   78,   53,    0,    0,  280,   20,   20,   50,    0,    0
  260,20230211,   19,   81,     ,   53,    0,    0,  270,   20,   20,   50,    0,    0
  260,20230211,   20,   80,     ,   53,    0,    0,  270,   20,   20,   40,    0,    0
  260,20230211,   21,   80,     ,   54,    0,    0,  260,   10,   10,   30,    0,    0
  260,20230211,   22,   76,     ,   54,    0,    0,  230,   10,   10,   20,    0,    0
  260,20230211,   23,   76,     ,   53,    0,    0,  230,   10,   10,   20,    0,    0
  260,20230211,   24,   74,   68,   53,    0,    0,  260,   10,   10,   20,    0,    0
  260,20230212,    1,   71,     ,   53,    0,    0,  240,   10,   10,   20,    0,    0
  260,20230212,    2,   65,     ,   50,    0,    0,  230,   10,   10,   20,    0,    0
  260,20230212,    3,   62,     ,   53,    0,    0,  210,   10,   10,   10,    0,    0
  260,20230212,    4,   62,     ,   50,    0,    0,  990,   10,   10,   10,    0,    0
  260,20230212,    5,   65,     ,   49,    0,    0,  220,   10,   10,   20,    0,    0
  260,20230212,    6,   69,   56,   44,    0,    0,  250,   10,   20,   20,    0,    0
  260,20230212,    7,   65,     ,   45,    0,    0,  250,   10,   10,   20,    0,    0
  260,20230212,    8,   66,     ,   50,    0,    0,  150,   10,   10,   30,    0,    4
  260,20230212,    9,   70,     ,   47,    0,    0,  140,   10,   10,   30,    0,    9
  260,20230212,   10,   75,     ,   47,    0,    0,  140,   10,   10,   20,    0,   18
  260,20230212,   11,   77,     ,   49,    0,    0,  150,   20,   20,   30,    0,   26
  260,20230212,   12,   79,   58,   47,    0,    0,  150,   20,   20,   30,    0,   30
  260,20230212,   13,   82,     ,   44,    0,    0,  190,   20,   20,   30,    0,   32
  260,20230212,   14,   82,     ,   37,    0,    0,  190,   20,   30,   30,    0,   27
  260,20230212,   15,   83,     ,   38,    0,    0,  200,   20,   20,   40,    0,   20
  260,20230212,   16,   80,     ,   34,    0,    0,  210,   20,   10,   30,    0,    8
  260,20230212,   17,   78,     ,   30,    0,    0,  240,   20,   20,   40,    0,    2
  260,20230212,   18,   72,   62,   36,    0,    0,    0,   10,    0,   30,    0,    0
  260,20230212,   19,   69,     ,   38,    0,    0,   20,   10,   10,   10,    0,    0
  260,20230212,   20,   69,     ,   35,    0,    0,   60,   10,   20,   20,    0,    0
  260,20230212,   21,   71,     ,   33,    0,    0,   30,   10,   20,   20,    0,    0
  260,20230212,   22,   66,     ,   37,    0,    0,   70,   10,   10,   30,    0,    0
  260,20230212,   23,   67,     ,   35,    0,    0,   60,   10,   10,   20,    0,    0
  260,20230212,   24,   68,   58,   33,    0,    0,   70,   10,   20,   30,    0,    0
  260,20230213,    1,   68,     ,   37,    0,    0,   60,   10,   10,   30,    0,    0
  260,20230213,    2,   67,     ,   34,    0,    0,   60,   20,   20,   30,    0,    0
  260,20230213,    3,   67,     ,   35,    0,    0,   70,   20,   20,   40,    0,    0
  260,20230213,    4,   66,     ,   35,    0,    0,   80,   20,   20,   30,    0,    0
  260,20230213,    5,   64,     ,   37,    0,    0,   90,   20,   20,   30,    0,    0
  260,20230213,    6,   66,   58,   40,    0,    0,   80,   20,   20,   30,    0,    0
  260,20230213,    7,   66,     ,   43,    0,    0,   90,   20,   20,   30,    0,    0
  260,20230213,    8,   65,     ,   41,    0,    0,  100,   20,   20,   30,    5,   14
  260,20230213,    9,   77,     ,   48,    0,    0,  120,   20,   30,   40,   10,   52
  260,20230213,   10,   89,     ,   56,    0,    0,  150,   30,   30,   50,   10,   86
  260,20230213,   11,   94,     ,   54,    0,    0,  140,   30,   30,   50,   10,  129
  260,20230213,   12,  102,   36,   56,    0,    0,  130,   30,   30,   50,   10,  139
  260,20230213,   13,  107,     ,   54,    0,    0,  180,   30,   30,   50,   10,  138
  260,20230213,   14,  114,     ,   59,    0,    0,  130,   30,   30,   40,   10,  123
  260,20230213,   15,  114,     ,   59,    0,    0,  130,   30,   30,   50,   10,   90
  260,20230213,   16,  108,     ,   54,    0,    0,  140,   30,   20,   50,   10,   47
  260,20230213,   17,   82,     ,   50,    0,    0,  130,   20,   10,   30,    2,    8
  260,20230213,   18,   54,   17,   41,    0,    0,  110,   10,   10,   20,    0,    0
  260,20230213,   19,   53,     ,   46,    0,    0,  130,   20,   20,   30,    0,    0
  260,20230213,   20,   36,     ,   27,    0,    0,  100,   10,   10,   40,    0,    0
  260,20230213,   21,   22,     ,   18,    0,    0,    0,   10,    0,   20,    0,    0
  260,20230213,   22,   11,     ,    4,    0,    0,   80,   10,   10,   20,    0,    0
  260,20230213,   23,    6,     ,    6,    0,    0,   80,   10,   10,   10,    0,    0
  260,20230213,   24,    1,  -25,   -1,    0,    0,  120,   10,   20,   20,    0,    0
  260,20230214,    1,   -3,     ,   -6,    0,    0,   90,   10,   10,   20,    0,    0
  260,20230214,    2,   -7,     ,  -10,    0,    0,  110,   20,   20,   20,    0,    0
  260,20230214,    3,   -5,     ,   -8,    0,    0,  110,   20,   20,   20,    0,    0
  260,20230214,    4,   -5,     ,   -8,    0,    0,  140,   20,   20,   20,    0,    0
  260,20230214,    5,   10,     ,    9,    0,    0,  150,   20,   20,   30,    0,    0
  260,20230214,    6,   11,  -38,   10,    0,    0,  160,   20,   10,   30,    0,    0
  260,20230214,    7,    8,     ,    5,    0,    0,  160,   20,   20,   30,    0,    0
  260,20230214,    8,   13,     ,   11,    0,    0,  150,   20,   20,   30,    5,   13
  260,20230214,    9,   34,     ,   30,    0,    0,  160,   20,   10,   30,   10,   55
  260,20230214,   10,   62,     ,   41,    0,    0,  170,   20,   20,   30,   10,   98
  260,20230214,   11,   89,     ,   55,    0,    0,  150,   20,   20,   40,   10,  130
  260,20230214,   12,  104,  -35,   48,    0,    0,  190,   20,   20,   30,   10,  144
  260,20230214,   13,  110,     ,   48,    0,    0,  150,   20,   30,   50,   10,  143
  260,20230214,   14,  117,     ,   52,    0,    0,  150,   20,   30,   40,   10,  124
  260,20230214,   15,  119,     ,   55,    0,    0,  160,   20,   20,   40,   10,   90
  260,20230214,   16,  110,     ,   50,    0,    0,  150,   20,   20,   30,   10,   46
  260,20230214,   17,   76,     ,   42,    0,    0,  170,   20,   10,   30,    2,    9
  260,20230214,   18,   48,   10,   31,    0,    0,  110,   10,   10,   20,    0,    0
  260,20230214,   19,   36,     ,   25,    0,    0,  120,   10,   20,   20,    0,    0
  260,20230214,   20,   20,     ,   15,    0,    0,  110,   10,   10,   20,    0,    0
  260,20230214,   21,   10,     ,    3,    0,    0,  120,   10,   10,   20,    0,    0
  260,20230214,   22,    5,     ,    1,    0,    0,  160,   10,   10,   20,    0,    0
  260,20230214,   23,    3,     ,    0,    0,    0,  170,   10,   10,   20,    0,    0
  260,20230214,   24,   -1,  -31,   -4,    0,    0,  120,   10,   10,   20,    0,    0
  260,20230215,    1,   -6,     ,  -12,    0,    0,  140,   10,   10,   20,    0,    0
  260,20230215,    2,   -2,     ,   -5,    0,    0,  130,   10,   10,   20,    0,    0
  260,20230215,    3,   -7,     ,   -7,    0,    0,  140,   10,   10,   20,    0,    0
  260,20230215,    4,   -1,     ,   -2,    0,    0,  150,   10,   20,   20,    0,    0
  260,20230215,    5,    7,     ,    4,    0,    0,  140,   20,   20,   30,    0,    0
  260,20230215,    6,   11,  -44,    5,    0,    0,  150,   20,   20,   30,    0,    0
  260,20230215,    7,    7,     ,    3,    0,    0,  140,   20,   20,   40,    0,    1
  260,20230215,    8,   13,     ,    6,    0,    0,  150,   20,   20,   40,    8,   18
  260,20230215,    9,   31,     ,   15,    0,    0,  150,   20,   20,   40,   10,   59
  260,20230215,   10,   49,     ,   23,    0,    0,  160,   20,   20,   40,   10,   85
  260,20230215,   11,   79,     ,   32,    0,    0,  190,   20,   20,   40,   10,  129
  260,20230215,   12,   93,  -24,   36,    0,    0,  180,   30,   30,   50,    8,  120
  260,20230215,   13,  108,     ,   44,    0,    0,  190,   30,   30,   50,   10,  142
  260,20230215,   14,  109,     ,   44,    0,    0,  200,   30,   30,   60,    9,   87
  260,20230215,   15,  109,     ,   41,    0,    0,  200,   30,   40,   60,    3,   57
  260,20230215,   16,  102,     ,   41,    0,    0,  200,   40,   40,   60,   10,   31
  260,20230215,   17,   92,     ,   41,    0,    0,  200,   30,   30,   60,    2,    9
  260,20230215,   18,   84,   52,   41,    0,    0,  190,   20,   20,   50,    0,    0
  260,20230215,   19,   58,     ,   31,    0,    0,  200,   20,   20,   40,    0,    0
  260,20230215,   20,   74,     ,   32,    0,    0,  200,   20,   20,   40,    0,    0
  260,20230215,   21,   75,     ,   30,    0,    0,  200,   30,   40,   60,    0,    0
  260,20230215,   22,   73,     ,   27,    0,    0,  190,   40,   30,   60,    0,    0
  260,20230215,   23,   61,     ,   25,    0,    0,  190,   30,   30,   60,    0,    0
  260,20230215,   24,   60,   22,   26,    0,    0,  200,   30,   30,   60,    0,    0
  260,20230216,    1,   59,     ,   27,    0,    0,  200,   40,   40,   60,    0,    0
  260,20230216,    2,   52,     ,   25,    0,    0,  190,   30,   20,   60,    0,    0
  260,20230216,    3,   63,     ,   27,    0,    0,  200,   30,   40,   60,    0,    0
  260,20230216,    4,   65,     ,   27,    0,    0,  200,   30,   30,   50,    0,    0
  260,20230216,    5,   56,     ,   32,    0,   -1,  180,   20,   20,   50,    0,    0
  260,20230216,    6,   62,   32,   32,    0,    0,  190,   20,   30,   50,    0,    0
  260,20230216,    7,   66,     ,   34,    0,    0,  200,   30,   40,   60,    0,    0
  260,20230216,    8,   69,     ,   37,    0,    0,  200,   30,   30,   60,    0,    4
  260,20230216,    9,   73,     ,   41,    0,   -1,  210,   30,   30,   60,    0,    7
  260,20230216,   10,   69,     ,   55,    8,    7,  210,   40,   40,   70,    0,   14
  260,20230216,   11,   78,     ,   63,    0,   -1,  200,   40,   40,   60,    0,   48
  260,20230216,   12,   88,   56,   69,    0,   -1,  190,   40,   40,   60,    0,   68
  260,20230216,   13,   98,     ,   73,    0,    0,  180,   40,   50,   70,    6,  107
  260,20230216,   14,  108,     ,   71,    0,    0,  190,   40,   40,   70,    7,   79
  260,20230216,   15,  110,     ,   67,    0,    0,  210,   50,   50,  110,    0,   36
  260,20230216,   16,   93,     ,   82,    8,    5,  210,   50,   40,  100,    0,   10
  260,20230216,   17,   93,     ,   84,    5,    2,  200,   50,   60,   90,    0,    2
  260,20230216,   18,   93,   90,   86,    0,   -1,  210,   50,   50,  100,    0,    0
  260,20230216,   19,   95,     ,   89,    7,    2,  220,   50,   50,  100,    0,    0
  260,20230216,   20,   97,     ,   92,   10,    4,  220,   50,   40,   80,    0,    0
  260,20230216,   21,   99,     ,   93,    9,    4,  220,   50,   50,  100,    0,    0
  260,20230216,   22,  101,     ,   91,    0,   -1,  230,   50,   60,  110,    0,    0
  260,20230216,   23,  100,     ,   88,    0,    0,  240,   50,   50,  100,    0,    0
  260,20230216,   24,  100,   91,   87,    0,    0,  230,   50,   50,  100,    0,    0
  260,20230217,    1,   96,     ,   84,    0,    0,  240,   60,   60,  120,    0,    0
  260,20230217,    2,   89,     ,   82,    0,    0,  230,   60,   60,  110,    0,    0
  260,20230217,    3,   91,     ,   78,    0,    0,  230,   60,   50,  120,    0,    0
  260,20230217,    4,   94,     ,   82,    0,    0,  240,   60,   60,  120,    0,    0
  260,20230217,    5,   97,     ,   84,    0,   -1,  230,   60,   60,  140,    0,    0
  260,20230217,    6,   97,   87,   88,    2,    1,  230,   60,   60,  120,    0,    0
  260,20230217,    7,  100,     ,   91,    0,    0,  230,   70,   70,  120,    0,    0
  260,20230217,    8,  107,     ,   90,    0,    0,  230,   70,   70,  120,    0,    4
  260,20230217,    9,  109,     ,   88,    0,    0,  250,   80,   90,  160,    0,    9
  260,20230217,   10,  111,     ,   88,    0,    0,  240,   80,   80,  150,    0,   28
  260,20230217,   11,  112,     ,   90,    0,    0,  240,   80,   70,  150,    0,   33
  260,20230217,   12,  109,   95,   87,    0,    0,  250,   80,   80,  150,    0,   27
  260,20230217,   13,  111,     ,   87,    0,    0,  250,   80,   80,  150,    0,   17
  260,20230217,   14,  116,     ,   85,    0,    0,  250,   70,   70,  150,    0,   44
  260,20230217,   15,  118,     ,   88,    0,    0,  250,   80,   80,  160,    2,   57
  260,20230217,   16,  116,     ,   87,    0,    0,  250,   70,   70,  160,   10,   39
  260,20230217,   17,  111,     ,   86,    0,    0,  260,   60,   70,  130,    3,   11
  260,20230217,   18,  109,  103,   87,    0,    0,  260,   60,   50,  120,    0,    0
  260,20230217,   19,  108,     ,   88,    0,   -1,  260,   40,   40,  100,    0,    0
  260,20230217,   20,  106,     ,   85,    0,    0,  260,   40,   40,   90,    0,    0
  260,20230217,   21,  105,     ,   85,    0,    0,  250,   40,   40,   80,    0,    0
  260,20230217,   22,  100,     ,   84,    0,    0,  250,   40,   30,   80,    0,    0
  260,20230217,   23,   95,     ,   84,    0,    0,  250,   30,   30,   60,    0,    0
  260,20230217,   24,   98,   88,   85,    0,    0,  220,   40,   40,   70,    0,    0
  260,20230218,    1,   90,     ,   85,    0,    0,  230,   40,   40,   80,    0,    0
  260,20230218,    2,   87,     ,   85,    0,    0,  240,   40,   30,   80,    0,    0
  260,20230218,    3,   92,     ,   90,    0,    0,  220,   40,   50,   80,    0,    0
  260,20230218,    4,   97,     ,   93,    3,    3,  230,   50,   60,  100,    0,    0
  260,20230218,    5,   98,     ,   91,   10,    5,  240,   60,   60,  120,    0,    0
  260,20230218,    6,   99,   86,   91,   10,    3,  240,   60,   60,  110,    0,    0
  260,20230218,    7,   99,     ,   90,    3,    2,  250,   60,   60,  120,    0,    0
  260,20230218,    8,   99,     ,   82,    2,    1,  240,   60,   60,  130,    0,    6
  260,20230218,    9,   97,     ,   76,    8,    4,  240,   60,   70,  110,    0,   11
  260,20230218,   10,  104,     ,   73,    0,   -1,  250,   70,   70,  160,    0,   18
  260,20230218,   11,  107,     ,   77,    0,    0,  250,   70,   80,  150,    0,   32
  260,20230218,   12,  111,   93,   81,    0,   -1,  250,   70,   60,  140,    1,   45
  260,20230218,   13,  118,     ,   83,    0,    0,  260,   70,   60,  150,    3,   62
  260,20230218,   14,  120,     ,   84,    0,    0,  260,   60,   50,  120,    0,   43
  260,20230218,   15,  122,     ,   87,    0,    0,  250,   50,   40,  110,    0,   56
  260,20230218,   16,  113,     ,   84,    0,    0,  250,   60,   60,  110,    0,   17
  260,20230218,   17,  108,     ,   82,    0,    0,  250,   50,   50,  100,    0,    5
  260,20230218,   18,  104,  101,   85,    0,   -1,  240,   50,   50,   90,    0,    0
  260,20230218,   19,  100,     ,   87,    4,    4,  240,   30,   40,   80,    0,    0
  260,20230218,   20,  100,     ,   89,    0,   -1,  240,   40,   40,   90,    0,    0
  260,20230218,   21,   97,     ,   91,    9,   21,  240,   40,   30,   70,    0,    0
  260,20230218,   22,   99,     ,   89,    0,   -1,  250,   50,   50,   90,    0,    0
  260,20230218,   23,  101,     ,   87,    0,    0,  250,   50,   50,  100,    0,    0
  260,20230218,   24,   98,   95,   88,    7,    6,  250,   50,   40,   90,    0,    0
  260,20230219,    1,   99,     ,   86,    1,    3,  260,   40,   40,   90,    0,    0
  260,20230219,    2,   98,     ,   82,    0,   -1,  270,   40,   40,   90,    0,    0
  260,20230219,    3,   96,     ,   81,    3,    1,  270,   40,   40,  110,    0,    0
  260,20230219,    4,   93,     ,   80,    3,    5,  280,   50,   50,  110,    0,    0
  260,20230219,    5,   94,     ,   78,    0,   -1,  280,   50,   50,  100,    0,    0
  260,20230219,    6,   94,   91,   72,    0,    0,  290,   50,   40,  100,    0,    0
  260,20230219,    7,   89,     ,   75,    0,   -1,  290,   40,   40,  100,    0,    0
  260,20230219,    8,   86,     ,   76,    4,    1,  290,   40,   30,   80,    0,    6
  260,20230219,    9,   88,     ,   76,    0,   -1,  280,   40,   40,   70,    0,   18
  260,20230219,   10,   92,     ,   73,    0,    0,  290,   40,   40,   80,    1,   39
  260,20230219,   11,   90,     ,   76,    0,   -1,  280,   40,   30,   70,    3,   53
  260,20230219,   12,   80,   84,   68,    7,    3,  350,   20,   20,   50,    0,   37
  260,20230219,   13,   79,     ,   66,    0,   -1,   10,   20,   30,   40,    0,   42
  260,20230219,   14,   69,     ,   59,    4,    1,   10,   30,   20,   50,    0,   17
  260,20230219,   15,   71,     ,   55,    3,    1,  290,   20,   20,   40,    0,   26
  260,20230219,   16,   67,     ,   50,    0,    0,  250,   20,   10,   30,    0,   13
  260,20230219,   17,   70,     ,   42,    0,    0,  270,   20,   20,   50,    0,    3
  260,20230219,   18,   68,   64,   37,    0,    0,  270,   30,   30,   70,    0,    0
  260,20230219,   19,   62,     ,   40,    0,    0,  250,   30,   30,   50,    0,    0
  260,20230219,   20,   56,     ,   38,    0,    0,  230,   30,   30,   60,    0,    0
  260,20230219,   21,   53,     ,   37,    0,    0,  220,   30,   30,   40,    0,    0
  260,20230219,   22,   54,     ,   39,    0,    0,  220,   30,   40,   60,    0,    0
  260,20230219,   23,   54,     ,   38,    0,    0,  200,   30,   30,   60,    0,    0
  260,20230219,   24,   63,   42,   41,    0,    0,  210,   40,   50,   60,    0,    0
  260,20230220,    1,   63,     ,   42,    0,    0,  210,   40,   40,   80,    0,    0
  260,20230220,    2,   63,     ,   47,    0,    0,  220,   50,   50,   90,    0,    0
  260,20230220,    3,   68,     ,   56,    0,    0,  220,   50,   60,  110,    0,    0
  260,20230220,    4,   72,     ,   59,    0,    0,  230,   50,   60,  100,    0,    0
  260,20230220,    5,   75,     ,   60,    0,    0,  230,   60,   60,  110,    0,    0
  260,20230220,    6,   78,   52,   59,    0,    0,  240,   50,   50,  100,    0,    0
  260,20230220,    7,   78,     ,   58,    0,    0,  230,   60,   60,  120,    0,    0
